id,f_00,f_01,f_02,f_03,f_04,f_05,f_06,f_07,f_08,f_09,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,target
11,-4.617591229385957,3.2803409878986605,3.465162263957152,4.705104228120752,-1.0411923331751192,-4.262820261565329,-0.2019465035386371,1.1918164011862393,2.766639092783265,2.3614779225267277,-1.4750879344110166,-3.241116050386931,1.6131730149262677,-6.942912911020505,-0.794026130298906,-0.1450155548178293,-0.9561609086866112,-4.7814278318886885,1.694103980336289,0.7825747992550514,2.3566281577960257,4.722303076470621,1.4691287965239064,-0.6588602732368549,3.392930327603804,-1.1673615411918408,2.1575066599991444,1.522623353694132,-0.5613905457467553,2.0991547318637314,-3.91771283679219,1.4952346485717332,-0.18328586046737722,5.950594858042858,3.567957694030212,3.988634698889972,-0.6947501521586299,2.3663306365084114,2.828289807053908,-2.6309522817127213,0.9059116674706897,-1.0185368588157253,-1.0855213166450404,2.2050898069695943,-1.1070000382913272,-3.4424258299070933,-1.929148205081803,-1.3803881442925148,0.8295347082514138,-0.6404748014128642,0.7290477785023122,2.185872619907217,-0.7492675966705735,0.5824471580585667,1.4031194549807484,-1.744992308267873,-1.2286305242445181,-0.6771983503762625,-2.1433041666074213,-4.169311094006623,6.684764814521356
12,-3.2358680144545273,6.071402740667682,-2.7197690496593196,-7.929202134027679,7.2243302905174875,-2.9048676841172347,-4.015563821360079,-4.882970704884413,3.9392448350886817,1.0054721220016143,1.2516003128527453,2.5801420882868094,2.280204896667454,2.5535359328606972,3.464510165094409,-3.001320121808676,-0.5583906513652469,1.9130562114692455,-1.1600523412850814,3.8713351221972125,1.6380577041763784,6.14093153388919,3.80656153083229,2.5808728610231175,-1.3088267898078039,4.775704867725875,-1.406637190659012,0.96962764661228,0.610844021438312,1.8631751821682645,1.779729705159732,1.102429884484005,0.45629371161422316,4.164520605910001,-0.5313785504073985,-0.588157312516332,-1.2682078394132703,-0.2643101503324694,9.012996145827222,3.7591944969678277,-3.3913561060667297,-1.0384459878168504,-1.5015625996309188,-1.1838607339214082,4.453639455699816,4.152165410875696,-4.785845869704005,-3.457013383747874,3.8476765033313174,0.025088826129423508,-0.7428018883355532,-2.0852251062919454,-13.624022558187335,-3.0603222527703124,-0.5497427756554154,-12.107419070256146,1.6773869087100164,-1.004448780324867,1.2432527218825902,-0.2031589449863484,-24.25413217807992
13,-7.854637907099244,1.4609585423557045,5.224542514685626,0.0005388298550182552,4.486978460072264,-7.137188104246847,2.662684390285818,-3.870292886258319,5.16617244233157,5.202038491479697,2.9834270233790345,-4.831264420704519,-1.4330916532285722,-3.787386905037181,-3.087625228279038,-7.047874225648179,0.9944289884345269,-2.1098068503533614,2.3570964651802258,-1.8885642695891791,2.9125476907739785,7.046056808121016,-0.7813529064700662,-1.26440993467603,1.580611561560105,-1.69719262415474,1.7817456870491628,4.457108327258436,1.5027610020163689,-0.5282792899676914,-2.725686298801204,4.6890781174367415,-1.6925824925242772,2.5890291826256195,0.31778395294653544,3.1434371809125947,-7.988610968838978,0.3585928698008175,2.1375764105332573,-10.182864271624062,-0.5506840387488651,3.5115720393814414,-6.946931692898542,-1.3890860522072321,3.402335024986587,0.20071985925030345,-1.2716636065841993,-0.2141575514924069,6.134618667777217,3.5175022734105936,2.1900781603778343,-3.6345759718974247,-7.229292106647522,-2.0652139415128747,0.4638577707681446,-6.833726945444253,-2.684901029568266,-4.695834180142952,1.3759880184573914,1.1884483326447597,-13.219170116135418
14,5.59499635196847,0.855041655314865,-3.7366378668761975,-6.211798780215141,0.16609770081356778,5.108172054115644,-8.299639279863996,7.377683989082556,-3.926176161019778,-8.95574733899432,1.2840549933550622,3.4992869773034165,-3.6208759717722794,12.531666620917226,2.2330445755881536,-2.6709237031494366,1.768812470438175,-0.6966005900683373,-2.01777853761743,-2.3741904530629054,-2.2592823338034758,4.337323750741835,-4.383785406377958,-3.7409747814930903,-8.790136662487916,-4.532806856185817,-11.7247504967595,-6.299318902132064,0.10631290821086053,4.737630399226801,1.7845291212510788,0.5993935286869967,-3.656981588638054,-1.721311980771397,2.1477238906006586,-2.8541902313920984,2.791163939220545,-2.057893083696015,-7.11056219494498,11.207946055573828,5.708685186114519,-6.889377786099948,-0.6820233695720204,-2.342082213895359,-1.6744433087290873,4.965347404136901,4.712186566773418,-1.7461627399543833,-0.41229996188982587,-2.7091083991395433,-0.6080420239248632,-1.5260920922225367,3.2208152874311855,2.711861876186008,-4.961128438315113,1.7369097380341718,1.9466032833346487,5.06754536483332,3.465637692424082,1.504054523664724,2.1517097737408384
15,-2.8706984917320764,-2.47425923549676,-3.197304149885711,-2.3830582783826655,3.3294353279777007,-2.536308088568091,-5.89762157511673,-0.4483171966415098,-0.35907855551522416,3.8052653154630507,4.1617681483826185,3.0568150515951187,-2.604583758951679,0.848864119873863,3.6751127097436678,-0.9364977204535547,-2.3636607604572055,-1.1106464882729696,-2.6649741738700636,0.5670756169330873,-0.8107104345808053,-2.5981442298096966,1.6597809939737762,1.0753430416986158,-4.547118590101617,2.619577617767167,-3.5839127736667207,3.6868200942922,1.9766599417885664,-5.444062133961216,0.07938157733567908,-2.1115857132431612,-3.6765342636397933,0.1358179986298359,-0.3601721274595819,-0.16879858808459813,1.861252061268459,0.6418549226235373,6.521517017914359,2.091677340376659,0.6636988681331915,5.433876022114271,3.902541433826961,-0.9977912731566634,0.728808966068786,1.8937536903624232,-2.246623726648891,-2.758958378073038,-2.0604722792146855,2.1017683608791784,5.244058812561822,-1.890260599360147,-1.2192178271908791,3.0031182922133706,-6.345750626090391,-2.2851465611201647,1.0575154842963292,0.19089076936751026,0.1666177657442771,3.1530469639566534,-18.493397866354446
16,-5.297008056183464,-0.4230609930623755,2.6016631606474387,8.2872611314208,-1.7217020817809106,-4.780723175441025,2.225156741227823,0.3902408239352176,0.009129548564919683,1.053134726238029,1.467630268268178,-2.6397440323030423,2.027246218253924,-7.53285469477187,1.2946218282598578,3.6816199271473153,0.869465843522693,-13.016189365289277,0.24973531347833478,1.9743793656530786,-0.6695925255100257,0.053105615350176216,4.963894070078781,2.3044034110157106,5.689507885958291,3.1221451039926302,6.796727218302978,0.9861192789049135,-0.5251009807845769,4.884731098674317,-3.6880309839254535,0.5411597700574362,2.613904187538158,2.847147945406424,1.5012715552892284,9.145220123741074,-0.2469677839040429,3.8202119938858514,3.4343665836321877,-9.801280188153079,-5.9267109116026715,-2.351753109015257,-1.6063104884241795,-0.0688449713363144,-2.2830252330073746,-8.392589505622473,-5.6480742126335866,5.114377049282839,4.127399766602127,-4.250152981179213,-2.008710260312757,4.259508436593057,-4.834896961392344,-3.766951384758338,3.3675312233251202,-1.386643109190496,1.7840091986255244,-6.325309080306717,-5.90068667569665,-4.654484986790337,11.404871601064114
17,-2.329568867786426,-7.158431091047801,2.2477800190220134,6.45647790822255,1.978318550393312,-2.270057944602411,-3.811226797499657,2.133078151873737,-4.7007892483185305,1.6912042812896904,7.94024436167904,-2.1061586581976797,-4.764291444453914,-2.4743706773974443,-0.45815790991786753,-4.06396156646453,-0.33013886477222504,-8.066287943748248,-0.6212006501587505,-7.645621441358286,-3.458840754049188,-8.015909206295209,-3.8291756442135108,-4.461236512605394,-2.106192935011038,2.3697241466533945,-0.398835902838634,2.8645407677568873,-0.7439277777732911,-3.6804150292086377,-2.5016390095369223,2.9053463870326826,-2.876666625922253,-4.385022461988093,-1.2409852730156212,2.597263409680776,2.5516729617560236,3.042084062402198,-2.7557567051038383,-7.903061068377567,-4.403694748621906,2.2335939926750257,-2.130908385534871,-2.260671797640721,-5.2229552566862845,-1.3929323433105267,0.6562991221745235,6.247903076947864,-0.8064002368825668,2.264827050290574,1.94502847634966,2.8562253684321024,7.408840551681247,-1.7242288054525445,-6.493215499187059,10.701889564630154,-2.350290006787841,-0.9567121388542746,-2.0071216423006866,2.679824455707699,-14.114758676241337
18,1.2053749099808666,-1.1465251896009019,2.690902872751619,7.509387894107578,-2.1848539752185734,1.0379342555120514,2.822190080445885,2.0532399281996856,-0.9226501661694813,-0.19827821132695284,5.518516987123079,-2.388179147713226,-2.4910100872336614,0.709225913505117,-0.7201019036630096,4.255067281107494,5.159534923175001,-9.591282622665068,0.8920840376381824,4.322229488138473,-1.6580227950176698,0.585433215783849,-0.11694898428488504,-0.19457918719606115,0.9371223780802078,0.12714711426845104,0.46495809703276847,0.9419467245247211,-1.1341442720288688,4.423535905423526,-2.4741308450057966,1.1958981456852886,-0.7669499687628457,-4.0642498327042755,1.5964813037886634,2.7083536940473794,-1.0794930246991448,3.0271769671384066,-3.453560895302007,-9.312254066400714,0.13379772935859363,-4.561477358607094,-3.575837316687673,-1.292476617719052,-2.5703329260785854,-5.969289718325478,-0.9283220071412084,0.4859340825241981,6.884248123621389,-2.745227559504526,-1.2126665273783757,3.1759324239027524,1.5234379193186351,-4.3496421384743496,3.8346691660853636,0.36844280971926735,3.3764082043791843,-2.377154272091739,-1.3034107981126541,0.7019838357562369,15.872275138201497
19,-6.812738348690945,-0.43759788987638903,3.2522724126258384,2.9893693862729087,1.7668636788851722,-6.11558933107523,-0.29062887371746676,1.2245955142963552,0.6773390916440778,5.3765485350184115,2.7881804321175303,-3.114841567563909,-0.6672408045832994,-4.890363316462017,0.5556016028284612,1.5970439120874202,1.4335166641630648,-7.775734328889418,1.4190044125561774,5.44037559480914,0.9876221944158646,3.4199275920392345,2.446850143488815,-2.3793875421326267,3.9633758247453676,2.4311288879542743,-1.4535292556529615,4.556773159193675,0.8216663959969133,-1.1042920919286412,-4.051754563605445,0.4134216672558495,-2.179343818506475,3.717218062226106,4.534940254858829,3.9790617127738606,-2.9445361009118587,6.076916367855612,1.6708691241388205,-5.501090369752085,0.41632010033398054,2.5031695805127483,-5.153685521985034,-0.12118878006983495,0.7283174805943662,-5.8265879640742595,-0.8935546473057849,-5.53043338694941,4.761102081844272,0.5881269999699215,1.520291944328553,1.2336088493311446,-1.3948086848887096,1.5625499983647926,0.7596584210315065,-5.59030769154985,2.3646887921911635,-3.8142971909903407,1.61257243972411,3.4111914721870793,0.9159552615269013
20,1.8745910127725691,-6.855663951977613,-3.928354646475788,-4.5512175155090135,-2.839721705946936,1.7189801230305064,3.455116825627081,3.152321886182898,-8.484124994177535,-12.443658459663897,-7.654615648728113,3.672233635319908,4.577029935417562,6.49055504480072,3.086488998370069,5.8468038943368725,-3.9542710171329363,0.12351762620695939,-6.645746043247849,-8.799272260239533,-3.09628408529481,-7.446882074592072,0.4660936790405803,0.953186707356545,-0.3821757477825702,-1.3248605762923307,1.0491883036117828,-10.766886875506701,2.335788141642487,3.025053111758374,7.142468857346507,-3.0932189987359497,2.752024314244001,-1.4272193377140052,-2.7314669700203282,-0.7381512274083074,3.1810011049701346,-1.7870108726423475,-9.529186262010374,7.475702756671933,-4.644615916147102,-1.3147060017031342,-0.3525480260466108,-2.7812187520226783,-4.763692177757863,1.5378594224425726,3.5582666008514474,8.691261076069308,-9.452024425237441,-4.033758912654651,-5.80931690488898,-2.029830613761706,1.120431524683407,0.0008892579611084438,0.00821265491522745,9.282359047176836,0.7468517220498099,-3.5082452075834523,-0.7003157557017438,-3.0005422707181406,17.13101210417045
21,4.161357797728186,-1.366555317797911,-3.0782670845954887,-3.229509123418347,0.8490385828818571,3.753159281021197,2.5382823841040154,-1.2251198015457445,0.003535155364778232,-0.4675532030998212,-1.7756482105105618,3.025288837678093,0.8657476682937824,6.843999271020001,-0.42246529641056835,7.074582426709256,1.7232618607075993,1.932966343154999,-0.7493830847142825,7.950398910765999,-0.22214571807036976,-0.1724326348801526,-0.9614662805222346,-1.7085160167663682,-0.14399412865317757,0.2959697067336433,-5.383107852748793,-0.7543112016833765,1.0499413384687815,-5.164286916304045,1.288144042196735,-3.280147254598073,-0.71508045959451,-1.5648054727939797,2.058435047848798,-8.261351866804475,2.090710636799496,1.8028153978490553,-1.7131162387995122,8.726372967304764,2.915974379582445,-0.28257498595881136,-3.0565516500042746,0.17205688917902506,0.7162321850406409,-1.3245288306736667,2.937965007079656,-6.749373298552251,-1.0142945335966878,3.0951512734575832,-3.0271321871058485,-0.4973897806070868,4.10402862567064,2.3607433094336447,3.67620205572419,-1.0777294842428913,2.8370996592167206,3.910229959542959,7.18196310156649,4.730742084174594,-0.023308633048146954
22,0.2523401999302408,0.1395094063494956,2.0791651951717465,0.8975752746226746,1.8529513998666955,0.16671794341745616,3.110730549082635,-5.112414731056055,2.2300580780231543,-0.5848640440128192,-3.386002055025587,-1.984638676324245,2.32065281580348,-2.7458493805782846,-3.419951095777338,-4.832382129831894,-2.6309050487062606,7.270659854599768,1.0535580834112483,-9.120979282055833,2.2636441890050683,-1.227448740322216,-2.786438445951459,1.0492623762086797,-0.8369149955881894,-2.6764795689798215,6.594947631378464,-1.22176692764442,0.19340507464155166,-0.11393449121368127,1.8330899021851004,2.6603307198727117,1.9879287352568409,-1.2986802118945955,-3.1319845018291623,-1.961988918515631,0.7993364414211955,-1.8010838403804514,-0.23762311899312133,-1.7611654744266036,-4.416276581184559,2.59836581817715,0.5457015682547672,2.0447667162797005,-0.7564710884607124,4.638643941669797,1.4917194952954544,5.090858906120885,-5.160859599621005,1.6816647714224209,-0.14469910507475658,-1.2352465760073834,-2.273910255352924,-4.1891085659538305,1.6993113650242477,4.055116034251379,-6.615875281617625,2.0049491669163846,-1.663852588992476,-5.048897351222287,-12.51939419849182
23,-5.199426371921216,4.170362303480209,3.346913289484104,0.4236779225083306,3.8829420559341696,-4.79290017014535,1.720526972797529,-1.706460311771016,7.047169564484365,3.8148542441884548,-1.5593235838313777,-3.252690636836024,3.9645178971707447,-1.4165719331097584,-1.226428308797534,3.224220875929075,3.174648404297305,-5.0229205589775034,4.490265704344135,10.264062397103851,4.040039988596003,9.816804625771043,0.8619957060165778,-2.988753572364957,5.037789016063329,2.2656985953877875,0.49835155596223746,2.5500176462511632,0.792330751100554,3.5821704301979747,-3.6805243317386127,1.3162669410250252,-1.6037899638441218,4.3282005291907515,6.810121375761383,-0.6006044472125547,-0.991905242169246,9.007566124035325,2.9766054740023864,0.32382800037832543,-2.557501773221564,-0.7996257663749874,-8.633245717614802,3.2995467388044344,1.5988380833107014,-4.510184354097166,-1.6821863310857124,-9.811622474112859,4.848957083227929,3.1858738308552645,-3.6310114877650457,3.0802001969796615,-4.133090125942044,-2.4089120252456664,6.527790366399131,-9.366767241340256,0.4004599572528347,1.325568206277389,6.207859678981684,-1.1402220187508367,-1.3675630218306631
24,0.03759990127839724,0.886911828347517,1.939776582802058,2.0708843800307433,1.9224391157455685,0.055358701173736036,11.02948886080864,-4.67892409886145,4.172388157838972,-1.664577043598558,-3.4166148398456957,-1.7577319333600634,0.6536900788952137,2.8562551385928665,-5.536903942928124,2.0206975500979727,3.275732953163373,0.4673749330610238,1.2346876298769065,-3.6073009856259968,4.298909697569205,5.50851271061786,-4.06890534104405,0.07102686803421299,-2.3087335109905807,-7.844446635659815,3.389009504179671,-1.9847567668999815,4.5747506806661455,1.8098850628502743,-0.049117290714033326,1.3129523809418844,-1.8727441397817095,-1.5823436828992319,-0.20309573854160778,-3.7917609213750896,-4.3982699204789375,-0.39687807532203495,-5.3700331788845315,-4.899666632303589,0.07661975934728366,0.7472458464734868,-6.432291639973435,0.4655581314130022,0.8857973021342167,0.6772476975913226,3.0875433533762164,0.27529764627089987,-1.629276709131318,2.428777147904744,-1.5111300446977571,-4.236918437673647,-4.757382229286731,-6.819487414441204,9.7843892132617,-1.5838248710270253,-1.7039962404716698,-0.7969536590571737,3.8839431885284954,-1.9942673592898272,8.22851451339345
